"kx","ky","distance","E1","E2","E3","E4","E5","E6","E7","E8","E9","E10","E11","E12"
0.34,0.34,0.4808326112068528,2.8816257319237746,2.881625731923898,3.4136253142308592,3.41362531423087,5.417728457680585,5.417728457680599,6.037396256543876,6.0373962565439285,6.563332151023115,6.563332151023325,6.828461573891,6.828461573891048
0.3466666666666667,0.3466666666666667,0.49026070162267343,2.8847980335559527,2.884798033556043,3.4086280930766812,3.408628093076694,5.421106755164288,5.421106755164453,6.042202362468769,6.042202362468789,6.555440407571412,6.555440407571621,6.816916111348062,6.81691611134818
0.35333333333333333,0.35333333333333333,0.4996887920384941,2.887933050076584,2.8879330500767777,3.403725135562225,3.403725135562263,5.424415493045939,5.424415493046105,6.0469947918562825,6.046994791856318,6.547721190009743,6.547721190009964,6.805693755240942,6.805693755241066
0.36,0.36,0.5091168824543147,2.891022791592932,2.891022791593104,3.3989270916972463,3.3989270916972583,5.427647125528659,5.427647125529009,6.051761463659295,6.051761463659391,6.540190192927407,6.54019019292755,6.794807831958618,6.794807831958692
0.36666666666666664,0.36666666666666664,0.5185449728701353,2.8940589455488994,2.894058945548988,3.394244825291444,3.3942448252915836,5.430794070331561,5.430794070331642,6.056489387165222,6.056489387165461,6.532862901057787,6.5328629010578885,6.784272254956775,6.784272254956809
0.37333333333333335,0.37333333333333335,0.527973063285956,2.8970328895693713,2.8970328895693926,3.389689399468318,3.3896893994683444,5.4338487334135,5.433848733413682,6.0611646249684705,6.061164624968522,6.525754627221745,6.525754627221789,6.774101515600329,6.774101515600396
0.38,0.38,0.5374011537017765,2.8999357105227217,2.899935710522783,3.3852720561208587,3.3852720561211127,5.436803536379261,5.436803536379265,6.065772263750013,6.065772263750041,6.518880551891516,6.518880551891614,6.764310662501554,6.764310662501717
0.38666666666666666,0.38666666666666666,0.5468292441175971,2.9027582307202895,2.9027582307203676,3.3810041883809885,3.3810041883810547,5.439650946537972,5.439650946538066,6.070296396155827,6.070296396155895,6.512255762748665,6.512255762748746,6.754915267386055,6.754915267386277
0.3933333333333333,0.3933333333333333,0.5562573345334177,2.9054910421437783,2.9054910421439066,3.376897305196533,3.376897305196694,5.442383509541534,5.442383509541749,6.074720117724796,6.074720117724945,6.505895292069903,6.505895292069921,6.74593137548185,6.745931375481888
0.4,0.4,0.5656854249492383,2.908124549554074,2.9081245495542856,3.3729629871555336,3.3729629871557454,5.444993884454521,5.444993884454548,6.079025543544011,6.0790255435440175,6.499814149105071,6.499814149105267,6.737375438503101,6.737375438503242
0.4066666666666667,0.4066666666666667,0.575113515365059,2.910649023202176,2.910649023202592,3.3692128328227327,3.36921283282286,5.447474881053327,5.4474748810533375,6.083193849957637,6.083193849957692,6.494027343851729,6.494027343851785,6.729264228505871,6.7292642285059685
0.41333333333333333,0.41333333333333333,0.5845416057808795,2.913054661698341,2.913054661698398,3.365658395027294,3.3656583950273813,5.449819499072193,5.449819499072437,6.087205347218448,6.087205347218548,6.488549897833798,6.488549897833944,6.721614731243269,6.72161473124337
0.42,0.42,0.5939696961967001,2.915331665319613,2.9153316653198456,3.362311106806772,3.3623111068067804,5.452020969045752,5.4520209690457975,6.091039589254811,6.091039589254965,6.483396836760766,6.483396836760831,6.714444018190658,6.714444018190688
0.4266666666666667,0.4266666666666667,0.6033977866125207,2.9174703196998806,2.9174703197000333,3.3591821970609286,3.3591821970609943,5.454072794319144,5.454072794319174,6.09467552665196,6.0946755266521855,6.47858315941264,6.478583159412668,6.707769097127292,6.707769097127586
0.43333333333333335,0.43333333333333335,0.6128258770283413,2.919461089411583,2.919461089411689,3.356282596391822,3.3562825963919867,5.455968793735188,5.455968793735208,6.09809170825528,6.09809170825531,6.474123776962924,6.474123776962994,6.701606742071823,6.701606742071829
0.44,0.44,0.622253967444162,2.921294720445502,2.9212947204457196,3.353622834120752,3.3536228341208965,5.457703144432852,5.457703144433009,6.101266535368671,6.101266535368677,6.470033417405285,6.470033417405477,6.695973304423693,6.695973304423706
0.44666666666666666,0.44666666666666666,0.6316820578599825,2.9229623500330426,2.9229623500330866,3.351212928029089,3.351212928029293,5.459270424144154,5.4592704241442265,6.104178570139366,6.104178570139382,6.466326491028754,6.466326491028795,6.690884508360118,6.690884508360361
0.4533333333333333,0.4533333333333333,0.6411101482758031,2.9244556216611444,2.924455621661264,3.3490622689677108,3.3490622689677756,5.460665652329061,5.4606656523292685,6.106806896301986,6.106806896302001,6.463016915122656,6.463016915122901,6.686355234748371,6.686355234748488
0.46,0.46,0.6505382386916237,2.9257668025515544,2.9257668025516272,3.347179503054561,3.347179503054709,5.461884329465493,5.461884329465631,6.109131526044655,6.109131526044706,6.460117899361739,6.460117899361768,6.682399299027086,6.682399299027179
0.4666666666666667,0.4666666666666667,0.6599663291074443,2.9268889003582226,2.9268889003582914,3.345572414706394,3.3455724147065236,5.46292247379341,5.462922473793451,6.11113384159375,6.1111338415938254,6.457641697463082,6.457641697463129,6.679029229548354,6.679029229548407
0.47333333333333333,0.47333333333333333,0.669394419523265,2.927815775430775,2.927815775430778,3.34424781414839,3.3442478141485834,5.463776654831389,5.463776654831533,6.1127970546482215,6.112797054648393,6.455599335390959,6.455599335391129,6.676256053652231,6.676256053652433
0.48,0.48,0.6788225099390855,2.9285422447545195,2.9285422447546057,3.343211433288204,3.343211433288312,5.464444023013291,5.46444402301334,6.1141066617457405,6.11410666174595,6.4540003309655765,6.454000330965677,6.674089099173667,6.674089099173729
0.4866666666666667,0.4866666666666667,0.6882506003549062,2.9290641736589036,2.929064173658979,3.3424678338608977,3.3424678338609133,5.464922334841004,5.46492233484102,6.115050869882832,6.115050869882889,6.452852423464945,6.452852423464986,6.672535819074138,6.672535819074291
0.49333333333333335,0.49333333333333335,0.6976786907707268,2.929378551610978,2.9293785516111646,3.342020331524071,3.3420203315242496,5.465209973035577,5.465209973035781,6.115620965113187,6.1156209651131945,6.4521613338120325,6.45216133381222,6.671601646401849,6.671601646401936
0.5,0.5,0.7071067811865474,2.9294835488833173,2.929483548883588,3.341870939110281,3.3418709391104375,5.465305961251473,5.465305961251638,6.115811598113281,6.115811598113383,6.451930575564328,6.451930575564381,6.6712898858032705,6.67128988580328
0.49333333333333335,0.5066666666666667,0.716534871602368,2.9295302296142642,2.9295302296143895,3.341835086751922,3.341835086752043,5.465103130920463,5.46510313092057,6.115174610088878,6.115174610088936,6.4523751733658,6.452375173365856,6.672026205729657,6.67202620572967
0.4866666666666667,0.5133333333333333,0.7259629620181886,2.9296702551682348,2.9296702551682667,3.3417275178614387,3.3417275178614716,5.4644961206211,5.464496120621136,6.11327409750209,6.113274097502147,6.453707457967735,6.453707457967735,6.674224673081364,6.674224673081385
0.48,0.52,0.7353910524340092,2.929903575620553,2.9299035756206666,3.3415481971055163,3.3415481971059133,5.463489343030569,5.463489343030613,6.110140660828287,6.110140660828376,6.455922932170786,6.455922932170861,6.677854564502102,6.677854564502128
0.47333333333333333,0.5266666666666666,0.7448191428498298,2.930230107740739,2.9302301077408615,3.3412970659687686,3.3412970659689516,5.462090055971083,5.462090055971132,6.105822911659322,6.105822911659447,6.459014196637286,6.459014196637384,6.682867063404867,6.682867063404956
0.4666666666666667,0.5333333333333333,0.7542472332656504,2.93064973495645,2.9306497349564733,3.34097404331065,3.3409740433108093,5.460308222131618,5.460308222131756,6.100384287723539,6.100384287723621,6.462971089199828,6.462971089199869,6.689198444659455,6.689198444659547
0.46,0.54,0.763675323681471,2.9311623073040747,2.9311623073043105,3.3405790261449493,3.3405790261452837,5.458156321644023,5.4581563216440685,6.093899279135756,6.093899279135782,6.467780870926978,6.467780870927189,6.69677384792415,6.6967738479241925
0.4533333333333333,0.5466666666666666,0.7731034140972916,2.9317676413666134,2.931767641366878,3.3401118906372056,3.3401118906374125,5.455649125604323,5.45564912560451,6.086449535687418,6.086449535687453,6.473428450855939,6.473428450855997,6.705511169807449,6.705511169807584
0.44666666666666666,0.5533333333333333,0.7825315045131122,2.9324655201963354,2.9324655201963417,3.3395724933126005,3.339572493312785,5.4528034398138425,5.452803439813962,6.078120245486692,6.07812024548682,6.479896640114,6.479896640114135,6.715324684540218,6.715324684540344
0.44,0.56,0.7919595949289328,2.9332556932242935,2.9332556932242984,3.3389606724780476,3.3389606724780854,5.449637828540716,5.449637828540764,6.068997046148783,6.068997046148793,6.487166425626363,6.487166425626451,6.726128131943278,6.726128131943645
0.43333333333333335,0.5666666666666667,0.8013876853447534,2.9341378761566195,2.934137876156664,3.3382762498447995,3.338276249844871,5.4461723280182195,5.446172328018286,6.059163593957217,6.059163593957441,6.495217253697519,6.495217253697528,6.73783714726046,6.737837147260502
0.4266666666666667,0.5733333333333334,0.810815775760574,2.9351117508586073,2.9351117508586713,3.337519032352657,3.3375190323527377,5.442428158745684,5.442428158745741,6.04869980407563,6.048699804075646,6.504027314389972,6.504027314390145,6.750371019759449,6.750371019759489
0.42,0.58,0.8202438661763946,2.9361769652247975,2.936176965224958,3.336688814182456,3.336688814182602,5.438427444606991,5.438427444607099,6.037680699074428,6.03768069907452,6.513573818689308,6.513573818689463,6.7636538428115704,6.763653842811843
0.41333333333333333,0.5866666666666667,0.8296719565922152,2.9373331330376904,2.9373331330377357,3.33578537895297,3.335785378953034,5.4341929454827005,5.434192945482704,6.026175763289386,6.026175763289409,6.52383326176946,6.523833261769519,6.777615157918286,6.777615157918364
0.4066666666666667,0.5933333333333334,0.8391000470080358,2.9385798338130256,2.9385798338134235,3.3348085020939275,3.33480850209417,5.429747808548845,5.429747808548868,6.014248688845742,6.014248688845837,6.534781667168744,6.534781667168787,6.79219020681642,6.792190206816678
0.4,0.6,0.8485281374238564,2.939916612636288,2.9399166126363956,3.333757953381747,3.3337579533819977,5.425115341961114,5.425115341961227,6.001957405630424,6.001957405630443,6.546394808161302,6.546394808161448,6.807319899354378,6.807319899354524
0.3933333333333333,0.6066666666666667,0.857956227839677,2.9413429799839146,2.941342979984073,3.332633499632885,3.3326334996330367,5.420318813217946,5.420318813218045,5.989354303321021,5.989354303321139,6.558648404035567,6.5586484040357185,6.82295058898732,6.822950588987467
0.38666666666666666,0.6133333333333333,0.8673843182554976,2.942858411538771,2.942858411538801,3.331434907536899,3.331434907537046,5.415381273231849,5.415381273231871,5.976486572523466,5.976486572523578,6.571518290229376,6.571518290229402,6.839033728806793,6.839033728806941
