"t","xc","xc_up","xc_down","yc","yc_up","yc_down"
0.04824776196713163,-0.7829072551350698,-0.7515436905443358,-0.8130792175445871,0.012387722327163914,0.5462221498471309,-0.5011621570931953
0.048263230951410926,-0.7895392732211042,-0.7581558692600273,-0.819726469432849,0.01243258587472401,0.5471930390332835,-0.5019426237515038
0.04827869993569023,-0.7961695199347865,-0.7647657451916613,-0.8263723042232294,0.01247741045209236,0.5481644596311418,-0.5027241532332234
0.04829416891996952,-0.8027978181388816,-0.7713738497509431,-0.8330161905040224,0.012522107490651361,0.5491348174055888,-0.5035053284404726
0.048309637904248824,-0.8094241678333896,-0.7779803600751082,-0.8396581282752282,0.012566607906879287,0.5501046437683302,-0.5042868579221923
0.04832510688852812,-0.8160489232927807,-0.7845852761641564,-0.8462981175368468,0.012611053410564302,0.5510751786800124,-0.5050698045017935
0.04834057587280742,-0.8226715531053492,-0.7911893065670287,-0.8529350954654669,0.012655401488769952,0.5520444736310482,-0.5058520425324541
0.048356044857086715,-0.8292924115455659,-0.79779262842096,-0.8595692391983237,0.012699549401899822,0.553011997209732,-0.5066333948769385
0.04837151384136602,-0.8359113214761952,-0.8043938246280689,-0.8662016115588287,0.012743610517784443,0.5539800522001214,-0.5074159871820694
0.04838698282564532,-0.8425284600344725,-0.8109939580117667,-0.8728313268608054,0.012787595464657926,0.5549472215043347,-0.5081982252127298
0.04840245180992461,-0.8491434729459273,-0.8175944456699347,-0.8794567908691372,0.012831373160966221,0.55591173375002,-0.5089788690082735
0.048417920794203914,-0.8557565373477949,-0.8241933390929861,-0.8860801292306467,0.012875030403954576,0.5568757145839996,-0.509759512803817
0.04843338977848321,-0.8623678303773105,-0.8307906382809204,-0.8927013419453336,0.012918629191655316,0.557839341143509,-0.5105403337365959
0.04844885876276251,-0.8689769977600035,-0.8373882917433254,-0.8993181262291406,0.01296202427153557,0.5587999563700198,-0.5113193832970228
0.048464327747041805,-0.8755842166331094,-0.8439852366567894,-0.9059317220427138,0.013005252842414732,0.5597589773614138,-0.5120973700340383
0.048479796731321106,-0.8821893098593928,-0.8505798787861958,-0.9125439007584053,0.01304842650075098,0.5607179983528077,-0.5128757110455243
0.0484952657156004,-0.8887926317133242,-0.8571741666411317,-0.9191521824549224,0.013091415936362618,0.5616745394229089,-0.5136526349591287
0.048510734699879696,-0.8953936507831979,-0.8637689859077733,-0.9257562128577946,0.01313419989278142,0.5626282462972467,-0.5144276103631458
0.048526203684159004,-0.9019927213434845,-0.8703615023903573,-0.9323582947510797,0.013176912994306136,0.5635814217598789,-0.5152025857671629
0.0485416726684383,-0.9085898433941836,-0.876952070363354,-0.9389586052720126,0.013219464900946819,0.5645333572618648,-0.5159770297594745
0.0485571416527176,-0.9151848397980604,-0.8835431697480564,-0.9455539559503597,0.01326178652918174,0.5654824585680873,-0.5167495252421986
0.048572610636996895,-0.9217777105551148,-0.8901328520348769,-0.9521468267074141,0.013304012503309646,0.5664301427764282,-0.5175213121759821
0.048588079621276196,-0.9283686328025819,-0.8967200544004048,-0.9587379260921164,0.0133461038531388,0.5673771184358284,-0.5182929219725303
0.04860354860555549,-0.9349574294032265,-0.9033069024914622,-0.9653254827321146,0.013387947210838668,0.5683217913111708,-0.5190629375339617
0.04861901758983479,-0.9415439232198136,-0.9098923334846379,-0.9719100280391143,0.013429668343846245,0.5692652242258668,-0.5198324216836875
0.04863448657411409,-0.9481282913895782,-0.9164751074192857,-0.9784931562482324,0.013471279651767996,0.570207948591622,-0.5206019058334133
0.04864995555839338,-0.9547107110497555,-0.9230568185305221,-0.985073095987117,0.013512639424815757,0.57114872444779,-0.5213703271597279
0.04866542454267269,-0.9612908279258752,-0.9296376439555828,-0.9916496701185326,0.013553843317096538,0.5720880832060763,-0.5221382170743368
0.04868089352695198,-0.9678688191551724,-0.9362154580476448,-0.9982246500148313,0.013594960412132071,0.5730276191015978,-0.5229064612634162
0.048696362511231286,-0.9744446847376471,-0.9427904379439435,-1.0047983899504838,0.01363584191464478,0.573965915036473,-0.5236743511780251
0.04871183149551058,-0.9810182475360643,-0.9493650635657719,-1.0113682328669615,0.013676530337571118,0.5749027938734664,-0.5244415325436932
0.04872730047978988,-0.987589684687659,-0.9559373864035425,-1.0179357729993816,0.013717144362858672,0.5758393184359896,-0.5252092453210669
0.04874276946406918,-0.9941588190551959,-0.9625061664966091,-1.0245024274456258,0.013757551137581035,0.5767756658612775,-0.525977135235676
0.04875823844834848,-1.0007258277759106,-0.9690737066290294,-1.0310662476961068,0.013797738262131747,0.5777111276003892,-0.5267450251502849
0.04877370743262777,-1.0072905337125675,-0.9756384125656863,-1.0376279422997652,0.01383785630316073,0.5786464122022659,-0.5275132693393643
0.04878917641690707,-1.0138529368651668,-0.9822002843065799,-1.0441880426683068,0.013877802521071562,0.5795815196669074,-0.5282822220773845
0.048804645401186376,-1.0204130372337084,-0.9887607389495919,-1.0507453088410852,0.01391749897548076,0.5805153871709025,-0.5290508205409342
0.048820114385465664,-1.0269710119554276,-0.9953183593968407,-1.0573008036415117,0.013957126346368228,0.581449786086603,-0.52982030469066
0.04883558336974497,-1.033526506755854,-1.0018726142366206,-1.0638548813440563,0.013996635035308106,0.5823848935512445,-0.5305910288010321
0.04885105235402427,-1.0400796987722225,-1.0084250977040485,-1.070406301988073,0.014035878018395181,0.5833182296435339,-0.5313612214996989
0.04886652133830357,-1.0466307651417688,-1.014975632661889,-1.0769552427107967,0.014075021804630541,0.5842510343241176,-0.5321315913356006
0.04888199032258286,-1.053179351590022,-1.021522979149496,-1.0835022349239332,0.01411410359283358,0.5851849018281127,-0.5329037325438545
0.04889745930686216,-1.0597254581169826,-1.0280678457158101,-1.0900472786274824,0.014152933846162629,0.5861184150576373,-0.5336760508893436
0.04891292829114146,-1.0662694389971206,-1.034611649458713,-1.0965887795863276,0.014191624161075866,0.5870503340520451,-0.5344476606858917
0.048928397275420754,-1.072810939955966,-1.0411524418686173,-1.103128509172821,0.014230294990893231,0.5879822530464528,-0.5352201561686161
0.048943866259700056,-1.0793499609935182,-1.047690045808288,-1.109666467386962,0.014268746170538945,0.5889143491780958,-0.5359937144747514
0.04895933524397935,-1.085886679247013,-1.0542281811596645,-1.1161994657585175,0.014307009584715341,0.5898450282118571,-0.5367665642319461
0.04897480422825866,-1.09242109471645,-1.060763836589748,-1.1227301613460152,0.01434528362712585,0.5907749986966776,-0.537539591126376
0.04899027321253795,-1.0989528531273591,-1.0672957721378922,-1.1292596169728666,0.014383396474652326,0.5917049691814982,-0.5383133265697467
0.049005742196817255,-1.1054821316169752,-1.073827353411566,-1.1357846441688377,0.014421273729655976,0.5926331682939667,-0.5390865306014118
0.04902121118109655,-1.1120091073225336,-1.080358403273534,-1.1423054200711642,0.014459149213287278,0.5935599503085536,-0.5398592032213713
0.049036680165375844,-1.1185336031067994,-1.0868867960769744,-1.1488240703266681,0.014496937899673327,0.5944869094603756,-0.5406325843902715
0.049052149149655146,-1.125055618969772,-1.0934132403708272,-1.1553395321119384,0.014534466194323628,0.5954126286515513,-0.5414057884219365
0.04906761813393444,-1.131575154911452,-1.099939507527445,-1.1618503883290932,0.01457195197603748,0.596335867921434,-0.54217757535572
0.04908308711821374,-1.1380920337946039,-1.1064638261744753,-1.168358410350485,0.014609414729910754,0.5972582215051407,-0.5429493622895034
0.049098556102493036,-1.1446064327564631,-1.112985664900213,-1.1748637753133486,0.014646615320675927,0.5981805750888476,-0.5437218577722277
0.049114025086772345,-1.1511183517970291,-1.1195082121748914,-1.1813634718846857,0.014683706086355275,0.5991006258884967,-0.5444932904315407
0.04912949407105164,-1.1576277909163024,-1.1260289880772176,-1.1878601571230243,0.01472082165124755,0.6000187281785585,-0.5452636602674426
0.049144963055330934,-1.1641345729770476,-1.1325455126858992,-1.1943556024007165,0.014757705166361707,0.6009362990569148,-0.5460343843778147
0.049160432039610236,-1.170638697979265,-1.1390620372945806,-1.200846087835823,0.014794399144634198,0.6018529842490951,-0.546805108488187
0.04917590102388953,-1.1771403430601892,-1.1455785619032621,-1.2073316134283438,0.014831123236236672,0.6027677209316881,-0.547574769775148
0.04919137000816883,-1.1836395082198208,-1.1520913666300043,-1.2138157219229828,0.01486766487648689,0.6036810405163994,-0.5483438996504033
0.049206838992448126,-1.190135839183689,-1.1586015142982184,-1.220297173359094,0.014903951439118409,0.6045936515521699,-0.5491133838001291
0.04922230797672743,-1.196629513089029,-1.1651107762802564,-1.2267743735015602,0.014940241544494633,0.6055051997645293,-0.5498825136753845
0.04923777696100672,-1.2031207070730763,-1.171617912615472,-1.2332483851737925,0.01497640942517857,0.6064153308790069,-0.550650935001699
0.04925324594528603,-1.2096090668613604,-1.1781220376176893,-1.2397200940619677,0.015012265544328544,0.6073243991700734,-0.5514193563280136
0.049268714929565326,-1.2160947695911164,-1.1846242141103192,-1.2461884373426735,0.015048063208190902,0.6082324046377288,-0.5521877776543281
0.04928418391384461,-1.2225778152623443,-1.1911239106816565,-1.2526541235648516,0.015083805959510348,0.6091395244192079,-0.5529558447061724
0.04929965289812392,-1.2290580267378088,-1.1976198873710542,-1.2591178612774423,0.015119221006944666,0.6100457585145111,-0.5537237346207813
0.049315121882403216,-1.2355355811547455,-1.204114269825335,-1.2655777019708585,0.015154489030473764,0.6109507526491679,-0.5544912702609198
0.04933059086668252,-1.2420104785131543,-1.2106065266327937,-1.2720345313312762,0.015189739340279342,0.6118546839604134,-0.5552588059010585
0.04934605985096181,-1.2484825416757994,-1.2170945321466073,-1.2784899435938124,0.015224688516785073,0.6127575524482478,-0.5560258101294914
0.049361528835241114,-1.2549517706426814,-1.2235802348763634,-1.2849421673861148,0.015259402100767984,0.6136591809754357,-0.5567924600834538
0.04937699781952041,-1.2614183425510355,-1.2300636348220617,-1.2913912027081835,0.015294119227495599,0.6145601009536827,-0.5575589329001811
0.04939246680379972,-1.2678820802636261,-1.2365434920230558,-1.2978381123834297,0.015328584819349223,0.6154594266968131,-0.5583248743052028
0.049407935788079005,-1.2743429837804534,-1.2430208693027571,-1.3042818335884425,0.01536272979280713,0.6163568039303561,-0.5590897528868134
0.0494234047723583,-1.2808010531015177,-1.2494962980728714,-1.310722012048751,0.01539686236665857,0.6172534726149582,-0.5598541000567182
0.04943887375663761,-1.2872562882268186,-1.255967829823811,-1.3171604191367077,0.015430839059743032,0.6181490784761492,-0.5606184472266231
0.0494543427409169,-1.2937086891563563,-1.262436173104517,-1.3235961691661362,0.01546444730737827,0.6190422044160473,-0.5613812001614111
0.049469811725196204,-1.3001582558901308,-1.2689034535618118,-1.3300276679019198,0.01549797761463002,0.6199326732974174,-0.5621421817238472
0.0494852807094755,-1.3066049884281417,-1.2753677226861082,-1.33645633244194,0.015531438838360037,0.6208226107670818,-0.5629031632862831
0.0495007496937548,-1.3130487096331545,-1.28182809479123,-1.3428830484723733,0.015564542244874944,0.6217111311388647,-0.5636637905742488
0.049516218678034095,-1.319489773779639,-1.288286872661235,-1.3493056903463965,0.015597495084739928,0.622596640177649,-0.5644219379409215
0.04953168766231339,-1.3259278265931251,-1.294743170609947,-1.3557251437501863,0.015630447924604912,0.6234794921579053,-0.5651784910724773
0.04954715664659269,-1.3323628680736128,-1.3011952172650145,-1.362142825781624,0.015663087231563583,0.6243614584519855,-0.5659350442040333
0.049562625630871986,-1.3387948982211022,-1.3076460239594352,-1.3685559022449463,0.01569549271737179,0.6252416533737137,-0.5666907116494132
0.049578094615151294,-1.345224271310063,-1.3140955906932095,-1.3749647274146237,0.015727944258861145,0.6261190140996787,-0.5674440763107355
0.04959356359943059,-1.3516506330660258,-1.3205396661726927,-1.3813730211725956,0.01576017969292355,0.6269942491788213,-0.5681963781486464
0.04960903258370989,-1.3580738063517548,-1.3269807303191772,-1.387778303597569,0.015792113993686113,0.6278682442973174,-0.5689486799865574
0.049624501567989185,-1.3644941454417205,-1.3334221487401323,-1.3941775633565454,0.015824074865033955,0.6287401137689911,-0.5696995647265868
0.049639970552268486,-1.370911650335923,-1.3398605558280887,-1.4005738117825235,0.01585593476815773,0.6296103890055479,-0.5704495637804401
0.04965543953654778,-1.3773259667598918,-1.346293471661754,-1.4069697059340311,0.01588747759563049,0.6304796014186934,-0.5711997399715287
0.049670908520827076,-1.3837372718508623,-1.3527247932603024,-1.4133609945174235,0.015918999166635025,0.6313466881850166,-0.5719488533392061
0.04968637750510638,-1.3901455656088342,-1.3591552291726747,-1.4197473232582303,0.015950517194894858,0.6322120035789877,-0.5726970810207074
0.04970184648938567,-1.3965508480338076,-1.3655814137914022,-1.4261318806266845,0.01598173231848249,0.6330771418357235,-0.5734461943883847
