"x","y","Mx","My","Mz"
-0.27426602531339467,-3.236339098698057,0.00047284120906622976,0.0002892175721960102,-3.878859055781933e-11
-0.1645596151880368,-3.236339098698057,0.0003736125504103018,0.00030997756560239046,-3.141416413023762e-11
-0.054853205062678934,-3.236339098698057,0.00032429419792897115,0.00035953156843915524,-2.7919924374840074e-11
0.054853205062678934,-3.236339098698057,0.00031427780936230045,0.000454205052785592,-2.7592379498852376e-11
0.1645596151880368,-3.236339098698057,0.000341570927515963,0.000620463064419192,-3.034421086796357e-11
0.27426602531339467,-3.236339098698057,0.00041253669898318044,0.0009004050297224146,-3.6695922776136536e-11
0.38397243543875254,-3.236339098698057,0.0005422594469607102,0.0013577071218777693,-4.7780193430241313e-11
0.4936788455641104,-3.236339098698057,0.0007550172681707668,0.0020820502787804885,-6.532618825223768e-11
0.6033852556894683,-3.236339098698057,0.001083704530442832,0.003188065919561821,-9.153913412864034e-11
0.7130916658148262,-3.236339098698057,0.0015664749413827168,0.0048029791297245555,-1.2876333029335219e-10
0.8227980759401841,-3.236339098698057,0.0022387865074398575,0.007037228073705836,-1.7883470052049155e-10
0.9325044860655419,-3.236339098698057,0.0031200670360363426,0.009936758024275811,-2.4212907547005447e-10
1.0422108961908998,-3.236339098698057,0.004196804980046024,0.01342559991822256,-3.165036080443606e-10
1.1519173063162575,-3.236339098698057,0.005407482159019981,0.01726008629620288,-3.965490002338923e-10
1.2616237164416155,-3.236339098698057,0.006637496607064075,0.021023934360708093,-4.736722923615044e-10
1.3713301265669733,-3.236339098698057,0.007731426757900684,0.024186895384962687,-5.37364141031671e-10
1.4810365366923313,-3.236339098698057,0.00852417104586228,0.026225094302320714,-5.775365758547979e-10
1.590742946817689,-3.236339098698057,0.008883329656213908,0.02676773662658419,-5.872415071578319e-10
1.700449356943047,-3.236339098698057,0.008747597135844682,0.02571254775337774,-5.647353956000911e-10
1.8101557670684048,-3.236339098698057,0.008145246578838774,0.02325887613728576,-5.140171639023139e-10
1.9198621771937627,-3.236339098698057,0.007184657546576469,0.019843194031347957,-4.436030761473253e-10
2.0295685873191207,-3.236339098698057,0.006021298706285933,0.016006662148909726,-3.640737451099385e-10
2.1392749974444785,-3.236339098698057,0.004815424741390875,0.012251693691700486,-2.853976404162961e-10
2.248981407569836,-3.236339098698057,0.0036966452433699684,0.008940123807926607,-2.1497360488953454e-10
2.358687817695194,-3.236339098698057,0.0027455439265556504,0.006257122133360074,-1.568559765581512e-10
2.468394227820552,-3.236339098698057,0.001993378198974472,0.0042327574691937144,-1.1206144822847874e-10
2.57810063794591,-3.236339098698057,0.0014339707862006472,0.002794401171548416,-7.950036484162537e-11
2.6878070480712677,-3.236339098698057,0.0010398058670851582,0.0018223650419006599,-5.703024641076637e-11
2.7975134581966254,-3.236339098698057,0.0007762261534020884,0.0011917048234545576,-4.2297517051370637e-11
2.9072198683219836,-3.236339098698057,0.0006110049165059803,0.0007954341909935588,-3.325410606602741e-11
3.0169262784473414,-3.236339098698057,0.0005193504828344941,0.000552459900821672,-2.839350412772723e-11
3.126632688572699,-3.236339098698057,0.00048578803814265675,0.0004062823898094444,-2.6815318086674533e-11
3.236339098698057,-3.236339098698057,0.0005045601158670024,0.0003197355708564318,-2.8222902530641858e-11
3.346045508823415,-3.236339098698057,0.0005797351453653655,0.00026903678485097485,-3.2923490865012506e-11
3.455751918948773,-3.236339098698057,0.000725528522909631,0.00023862569840674903,-4.185713630084145e-11
-3.455751918948773,-3.126632688572699,0.0005381736425287628,0.0010142829125970778,-3.819306958370572e-11
-3.346045508823415,-3.126632688572699,0.00043104946139007754,0.000684892185416908,-3.067323294230623e-11
-3.236339098698057,-3.126632688572699,0.000377958825889852,0.0004857294551491981,-2.6901043458787965e-11
-3.126632688572699,-3.126632688572699,0.0003684820589108833,0.00036848493620324734,-2.616939342092381e-11
-3.0169262784473414,-3.126632688572699,0.00040080242197363416,0.0003020251808190829,-2.8350686652901108e-11
-2.9072198683219836,-3.126632688572699,0.0004817690629084676,0.00026674639588051695,-3.390414484534185e-11
-2.7975134581966254,-3.126632688572699,0.0006274161743233049,0.0002498528265312754,-4.390959302972078e-11
-2.6878070480712677,-3.126632688572699,0.0008634986226485361,0.00024172153953638402,-6.009840785832846e-11
-2.57810063794591,-3.126632688572699,0.0012249189342203376,0.0002332777906049475,-8.480628959500747e-11
-2.468394227820552,-3.126632688572699,0.0017522888901049466,0.00021444596782043605,-1.2073068944313398e-10
-2.358687817695194,-3.126632688572699,0.002483688012447567,0.00017400606996280474,-1.703660068921864e-10
-2.248981407569836,-3.126632688572699,0.0034406221738309526,0.00010128510440592965,-2.3505592047431967e-10
-2.1392749974444785,-3.126632688572699,0.004609794629822899,-0.0000102533123903317,-3.1377905135299144e-10
-2.0295685873191207,-3.126632688572699,0.0059262201122932375,-0.0001584154106294049,-4.0204451530120866e-10
-1.9198621771937627,-3.126632688572699,0.00726653285936772,-0.00032878293113288055,-4.914872215808219e-10
